CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wraccessVolume,Load_1min,Load_5min,Load_15min,Mem_Avail,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_inVolume,Traffic_outVolume,Class
6.0,11.0,3.1667,6.1667,3.0,6057002.491,44.3957,0.1367,0.2267,0.1783,3531438080.0,7805907627.0,1125.4333,470.1667,1708.1667,0.0,2930842.641,769739.8955,TSKwL
5.0,10.1667,2.1667,4.6667,3.6667,5680780.291,36.9395,0.125,0.0833,0.025,940288000.0,7852466859.0,1000.0667,446.0,1936.1667,0.0,2853302.636,772243.572,TWMwL
5.5,10.3333,5.1667,3.5,2.1667,14956.4039,2.6515,0.2843,0.2357,0.1514,6981105664.0,7890173269.0,975.32,261.0,1934.4,0.0,2723984.192,772080.3644,NTSwL
13.1667,14.6667,13.8333,11.8333,12.0,292163.6933,33.6041,0.425,0.53,0.5,6983333888.0,7881671339.0,998.4286,545.1429,1814.5714,0.0,2793904.769,744014.3264,TVMwL
2.0,1.0,2.0,2.0,1.0,2293767.38,33.0012,0.095,0.0683,0.0817,72559274.67,7804393472.0,10.4,7.6667,17.1667,0.0,923091.2819,931794.2238,TSK
32.0,26.1667,1.0,100.0,1.0,16384.0,3.0,1.48,1.4267,1.2617,81375232.0,3222822912.0,1270.4333,669.1667,1935.6667,0.0,2886338.35,802493.5936,WSKwL
1.0,1.0,1.0,1.0,1.0,6556.0601,1.4004,0.0483,0.0133,0.06,6942509056.0,7890319360.0,9.2667,8.0,12.6667,0.0,914356.0464,923700.9385,NTS
17.6667,1.8333,1.3333,58.1667,10.0,2400280.601,36.0045,1.0617,0.885,0.8483,4871725739.0,6455756117.0,8.7333,7.5,10.6667,0.0,913234.2,921564.4,WSK
2.6667,2.5,1.5,1.3333,6.1667,116729.8498,15.4985,0.2317,0.5383,0.5133,6943363072.0,7871236779.0,8.7333,7.0,11.8333,0.0,912682.1,921605.8,TVM
2.1667,3.1667,2.0,1.5,1.1667,3749703.581,37.4365,0.1,0.055,0.0633,71593164.8,7806123213.0,548.36,263.2,1105.0,0.0,1936524.669,682389.8392,TSKwL
32.0,27.3333,1.0,1.0,100.0,3392900.275,22.9411,1.465,1.2817,1.1517,72224085.33,2143793152.0,1209.72,480.2,2367.4,0.0,2797961.705,735196.5586,WSKwL
5.3333,10.3333,3.3333,5.3333,2.3333,4122797.973,36.016,0.3117,0.2433,0.1317,2938507264.0,7852917419.0,1038.4667,470.8333,1693.1667,0.0,2860625.333,763609.9606,TWMwL
3.0,2.3333,3.3333,5.3333,1.0,80248.832,8.495,0.055,0.2417,0.4817,6990866432.0,7882532864.0,11.5333,7.1667,23.8333,0.0,924687.0055,933073.1835,TVM
5.8333,10.3333,2.6667,5.1667,3.8333,5706767.692,41.9534,0.1767,0.2083,0.1383,72737450.67,7802985131.0,1231.8,871.1667,1783.0,0.0,2737703.766,774926.075,TSKwL
26.0,2.0,10.6667,1.0,90.3333,1557941.936,29.806,1.0,1.01,1.0717,2444161707.0,5406608043.0,8.3667,7.0,10.6667,0.0,915017.9474,921526.1298,WSK
1.1667,1.3333,0.6667,1.3333,1.1667,282337.28,45.94,0.1,0.205,0.215,6930749440.0,7873443840.0,22.9,8.3333,41.3333,0.0,912754.2671,921724.8298,NTS
31.0,10.1667,100.0,12.0,1.0,16384.0,3.0,1.21,1.2883,1.235,75482726.4,2406551552.0,478.3333,8.1667,1245.5,0.0,2798618.052,733154.1089,WSKwL
6.0,11.1667,2.1667,4.8333,4.1667,13669.5322,2.3373,0.22,0.2729,0.2614,6933424128.0,7874942976.0,1238.48,490.6,2343.2,0.0,2701155.756,693849.6968,NTSwL
6.0,11.0,3.0,6.1429,3.1429,5507659.039,43.6826,0.27,0.2817,0.24,71938048.0,7801793975.0,1430.7333,680.0,2378.1667,0.0,2862333.797,730739.4872,TSKwL
1.6667,1.0,1.0,1.6667,2.0,2135045.276,33.04,0.05,0.0383,0.0917,3928559616.0,7805345792.0,9.1333,7.8333,11.5,0.0,925124.2045,931540.039,TSK
14.0,15.3333,16.0,12.1667,12.8333,252236.0,31.1885,0.935,0.7017,0.5333,6906707968.0,7854740821.0,1224.7667,638.1667,1917.0,0.0,2783730.393,741064.0059,TVMwL
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0433,0.01,0.04,7085809664.0,7924826112.0,10.4333,8.3333,15.6667,0.0,922313.1,931760.0,NTS
1.5,1.0,1.5,2.0,1.0,2165344.865,36.601,0.05,0.1617,0.1733,2759823360.0,7805102763.0,10.1333,7.5,17.8333,0.0,913251.1051,921622.0,TSK
4.5,9.5,2.5,3.6667,2.8333,16384.0,3.0,0.2,0.16,0.1117,7068510208.0,7926342315.0,1010.2333,566.0,1739.8333,0.0,2425313.406,709428.9396,NTSwL
6.0,11.8,3.8,5.8,2.8,5466032.264,39.0795,0.2167,0.2,0.1283,72288256.0,7803049984.0,1409.7,957.3333,1895.0,0.0,2895610.178,734041.7566,TSKwL
1.4,1.8,1.2,1.4,1.0,3032756.126,34.2314,0.0317,0.0233,0.0,105073322.7,7850542421.0,674.0667,188.0,1151.8333,0.0,1681882.561,762580.176,TWMwL
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0183,0.0367,0.045,6977651371.0,7889192960.0,11.3667,8.0,21.8333,0.0,920510.5265,929677.005,NTS
5.0,10.0,2.3333,3.8333,4.1667,5175050.688,35.3609,0.315,0.1517,0.055,2781777920.0,7852785079.0,1117.2,580.5,1966.8333,0.0,2779725.6,723117.3874,TWMwL
1.0,1.0,1.0,1.0,0.5,16384.0,3.0,0.02,0.0433,0.0883,7068219392.0,7924708011.0,10.1333,7.6667,15.1667,0.0,912399.3,921476.6,NTS
1.0,1.0,1.0,1.0,1.0,2438104.844,74.2024,0.0,0.0933,0.1283,2038558720.0,7853464235.0,8.6667,7.6667,11.0,0.0,913766.023,921986.021,TWM
6.0,11.5,2.5,8.0,2.6667,279082.6667,53.0495,0.2471,0.21,0.0971,6941518507.0,7888917845.0,755.5667,86.1667,1722.3333,0.0,2733368.275,731538.035,NTSwL
10.3333,2.1667,2.1667,29.6667,7.3333,2234355.712,32.998,0.3033,0.5883,0.5633,5771339776.0,7084912640.0,8.5,7.1667,10.6667,0.0,912990.8,921572.8,WSK
5.0,10.0,3.8333,3.1667,3.3333,3912909.722,36.5593,0.1983,0.085,0.0233,5815472128.0,7885564587.0,867.16,425.6,1726.8,0.0,2815411.452,705286.9994,TWMwL
32.3333,27.3333,7.3333,84.1667,11.1667,8699.5044,1.7493,1.4567,1.3317,1.2117,135533226.7,1840633173.0,1108.68,559.6,1931.6,0.0,2819880.238,718420.736,WSKwL
32.5,28.0,12.6667,85.3333,4.5,3405279.842,25.1087,1.66,1.425,1.2533,130078720.0,1834403157.0,1414.2333,804.3333,2018.6667,0.0,2923323.1,775483.3867,WSKwL
26.0,2.0,95.6667,0.0,5.3333,16384.0,3.0,1.0233,1.0383,1.14,72505344.0,2129913856.0,10.9333,8.6667,15.3333,0.0,914265.024,921570.3664,WSK
12.5,18.5,8.0,7.8333,16.0,292102.18,33.2107,0.6183,0.705,0.56,7041114112.0,7891772075.0,1373.4333,773.5,2147.6667,0.0,2753002.03,754787.7317,TVMwL
5.0,9.8333,2.8333,3.5,3.3333,8816.61,1.7683,0.2783,0.175,0.0717,7066939392.0,7927181312.0,957.2,282.5,2018.6667,0.0,2786419.922,756435.0268,NTSwL
5.1667,9.8333,2.0,4.3333,4.6667,5458038.749,39.3527,0.185,0.23,0.1833,1233541120.0,7852001963.0,749.6667,221.5,1832.0,0.0,2753834.093,733119.9797,TWMwL
32.0,23.0,79.5,5.5,19.8333,5762160.37,39.7252,1.185,1.3067,1.2467,1462850901.0,4252333397.0,762.8667,331.1667,1593.8333,0.0,2687995.02,757214.8368,WSKwL
14.0,14.8333,11.6667,15.5,13.3333,464322.6309,48.6126,0.755,0.6933,0.48,6993503573.0,7881922560.0,1093.8667,508.5,2043.0,0.0,2827316.632,747306.1729,TVMwL
6.0,11.1667,2.6667,5.5,3.8333,16384.0,3.0,0.11,0.2,0.176,6946631680.0,7893177685.0,813.0571,405.1429,1570.4286,0.0,2845983.37,783810.8878,NTSwL
5.5,10.0,3.6667,5.5,2.3333,5214226.715,40.2991,0.285,0.2617,0.195,5383100006.0,7848330854.0,903.0667,494.0,1429.6667,0.0,2904882.887,779569.9234,TWMwL
32.0,26.3333,97.0,3.3333,1.0,4096.0,1.0,1.3367,1.405,1.2783,71991296.0,2550223531.0,1367.6667,728.6667,2056.1667,0.0,2802514.814,769750.4956,WSKwL
1.0,1.0,1.0,1.0,1.0,2284813.656,29.0332,0.0,0.005,0.0567,1397673984.0,7852952917.0,10.1,7.1667,18.0,0.0,914806.9776,922109.3477,TWM
26.0,1.0,82.5,19.0,1.0,2101428.404,32.8008,1.0267,1.1117,1.2233,784388096.0,3481615701.0,9.4333,7.3333,12.5,0.0,922726.2698,931815.5055,WSK
5.0,10.3333,3.1667,4.0,3.3333,4977446.751,35.9385,0.4183,0.2883,0.2117,116582400.0,7852035413.0,1359.7,884.6667,1817.5,0.0,2731860.271,721060.8726,TWMwL
6.0,11.0,4.2,5.6,2.2,5942721.659,38.9065,0.44,0.3117,0.195,3384523435.0,7805301419.0,985.9,539.3333,1396.6667,0.0,2958118.704,795057.9801,TSKwL
30.3333,9.8333,1.0,100.0,11.5,22995.1178,3.6582,1.1967,1.23,1.185,70580224.0,1713699499.0,1298.2625,728.0,1812.0,5.0,2688526.671,660193.7526,WSKwL
1.0,1.0,1.0,1.0,1.0,12697.6,2.4,0.0083,0.0117,0.01,7116066816.0,7932600320.0,9.1667,7.5,12.5,0.0,922638.4468,931671.864,NTS
1.0,1.0,1.0,1.0,1.0,2166784.0,35.0,0.0,0.0,0.0083,3235889152.0,7852406101.0,8.4333,7.5,10.1667,0.0,912486.1562,921519.482,TWM
4.8333,3.8333,6.0,6.1667,4.0,225445.4949,26.6547,0.38,0.1317,0.1583,7027722240.0,7888107520.0,592.3375,223.25,1479.0,5.0,1772070.266,647628.9427,TVMwL
14.3333,13.5,13.1667,10.8333,20.5,298830.3494,33.973,0.575,0.355,0.225,6991077376.0,7884255915.0,1267.1667,850.5,1846.3333,0.0,2856207.049,776403.3971,TVMwL
6.0,11.0,3.2857,5.4286,2.8571,5357366.415,38.8223,0.3417,0.335,0.2433,2605378219.0,7806250325.0,1181.8333,543.5,2017.1667,0.0,2840630.564,745017.333,TSKwL
14.0,16.1667,14.8333,16.8333,6.1667,631909.9935,57.5204,0.5067,0.4217,0.2917,6930378752.0,7866400768.0,972.125,7.8333,2881.1667,3.3333,2418978.643,575256.8935,TVMwL
6.0,11.3333,3.1667,4.8333,3.8333,6019966.421,42.2923,0.2367,0.155,0.1,72210139.43,7805922743.0,850.7667,262.0,1796.0,0.0,2842532.778,725979.501,TSKwL
14.6667,15.5,11.8333,14.5,17.0,601560.6707,78.7455,0.8633,0.7433,0.495,6978430976.0,7877737131.0,1261.6333,949.0,1531.8333,0.0,2902378.73,789185.9049,TVMwL
1.0,1.0,1.0,1.0,1.0,2228633.6,37.4,0.0,0.01,0.0567,5855164416.0,7884933803.0,11.0,7.8333,22.0,0.0,923610.8274,931952.4015,TWM
5.0,10.0,2.0,3.8333,5.0,4554040.036,36.7517,0.3867,0.265,0.185,1870483456.0,7853760512.0,1272.6667,811.1667,1808.3333,0.0,2814381.852,761987.7707,TWMwL
26.0,2.0,0.1667,100.0,1.0,16384.0,3.0,1.0433,1.01,1.0533,80743765.33,2301369685.0,10.8,8.6667,16.6667,0.0,923205.961,931970.3844,WSK
1.0,1.0,1.0,1.0,0.6667,2189828.203,31.202,0.0,0.0,0.0,4682645504.0,7852042240.0,9.2,7.8333,12.6667,0.0,912697.954,921508.979,TWM
11.6667,12.1667,13.5,9.6667,11.1667,284362.0153,31.146,0.2883,0.1167,0.1233,6937686016.0,7868368213.0,806.4333,452.8333,1713.0,0.0,2902322.208,807852.0146,TVMwL
5.1667,10.3333,2.8333,4.0,3.8333,4865055.867,33.2653,0.345,0.28,0.1717,95379456.0,7852154197.0,1408.0,860.0,1996.1667,0.0,2898899.778,768944.5264,TWMwL
30.0,9.6667,1.0,100.0,11.1667,20537.9076,3.7606,1.18,1.2417,1.1883,72628224.0,1714260651.0,1006.3714,405.1429,1967.1429,0.0,2739455.642,745720.5426,WSKwL
5.5,10.1667,2.3333,3.6667,5.1667,3841768.0,30.9147,0.1967,0.1467,0.055,72331264.0,7850579968.0,1296.2667,586.6667,1882.5,0.0,2875384.515,798261.7959,TWMwL
6.0,10.8333,2.0,6.3333,3.6667,6423458.487,41.617,0.2533,0.2467,0.1983,72967509.33,7807480491.0,1053.4,406.6,2537.6,8.0,2732393.209,602661.5603,TSKwL
6.0,11.0,3.0,5.1667,3.5,5714369.095,40.928,0.3233,0.2733,0.2017,73224192.0,7805329408.0,1285.4,738.5,1859.0,0.0,2829440.413,787520.6323,TSKwL
6.0,11.0,4.0,5.3333,2.5,6063517.372,46.5984,0.2167,0.2683,0.1867,3800582144.0,7806993749.0,1289.7333,798.3333,1736.0,0.0,2872686.019,767415.0416,TSKwL
1.8333,2.8333,1.0,1.3333,1.8333,7782.4,1.6,0.0,0.0,0.0,7114160811.0,7931652779.0,555.9333,217.5,988.8333,0.0,2022476.38,781061.8944,NTSwL
5.0,10.0,2.0,5.6667,2.8333,4762866.772,38.2206,0.2067,0.07,0.0167,4866371584.0,7849383936.0,1002.9,575.6667,1804.5,0.0,2653143.787,699446.972,TWMwL
2.0,1.0,2.0,2.0,1.0,1513881.6,29.9,0.015,0.025,0.0617,72908800.0,7806423040.0,9.2,7.8333,11.5,0.0,923339.8629,931893.7762,TSK
1.0,1.0,1.0,1.0,1.0,13520.896,2.301,0.0,0.02,0.06,7067514880.0,7926096555.0,11.0333,9.0,14.6667,3.3333,876572.3857,885288.8762,NTS
4.6667,9.1667,3.1667,3.5,2.5,16384.0,3.0,0.1033,0.0283,0.0067,7085158400.0,7924263595.0,699.1143,63.7143,1517.1429,0.0,2710402.736,803150.874,NTSwL
1.0,1.0,1.0,1.0,0.6667,16384.0,3.0,0.0,0.01,0.0017,7070314496.0,7928481109.0,10.9667,7.3333,17.1667,0.0,922523.1,931780.0,NTS
31.1667,14.3333,8.6667,1.0,100.0,4575327.908,60.5887,1.3667,1.245,1.175,77768704.0,2800724651.0,925.92,296.4,2191.0,0.0,2836384.814,739272.0866,WSKwL
26.0,1.1667,57.5,41.1667,4.1667,643072.0,16.0,1.0133,1.02,1.0817,75598506.67,1531077291.0,10.2667,7.8333,14.0,0.0,919768.5063,925739.3854,WSK
1.0,1.0,1.0,1.0,1.0,15153.97,2.6997,0.0,0.03,0.08,7117785088.0,7932562773.0,9.8333,8.1667,12.6667,0.0,922481.1982,931932.4946,NTS
6.0,10.8333,3.3333,6.0,3.0,5645710.867,39.0341,0.3733,0.265,0.155,3571693568.0,7805762901.0,1082.4333,626.1667,1552.6667,0.0,2857310.434,745031.8962,TSKwL
26.0,2.0,100.0,0.8333,1.0,16384.0,3.0,1.0,1.0633,1.1417,78735360.0,2716922539.0,8.7667,7.5,11.3333,0.0,913912.1632,921534.3664,WSK
1.1667,2.0,1.0,1.1667,1.0,2121720.62,32.5992,0.11,0.0833,0.0917,82550784.0,7803813205.0,8.8,7.8333,11.3333,0.0,918380.2228,924625.3913,TSK
5.5,10.1667,2.8333,5.8333,2.6667,4676574.41,34.6155,0.315,0.2717,0.1983,72465066.67,7850990933.0,1384.7667,665.1667,2313.1667,0.0,2842971.8,707052.4953,TWMwL
31.6667,25.1667,100.0,1.0,0.0,5616752.725,40.0221,1.5267,1.1733,1.0983,1585064619.0,4284655616.0,1322.48,814.8,2137.8,0.0,2764513.779,736793.0154,WSKwL
12.2857,16.5714,12.1429,10.4286,10.7143,525468.412,48.9246,0.4133,0.5133,0.4417,6911965184.0,7858955605.0,1059.1333,649.1667,1748.5,0.0,2741054.088,732044.7362,TVMwL
5.3333,10.3333,1.8333,6.6667,3.0,4387706.924,36.7786,0.165,0.245,0.2583,78289578.67,7808572075.0,669.5429,381.8571,1082.5714,0.0,1833376.603,902367.5355,TSK
5.8,10.8,3.2,5.2,3.0,5677474.244,37.5974,0.2783,0.315,0.22,72899242.67,7803126443.0,943.7333,456.8333,1720.6667,0.0,2863790.712,760028.3552,TSKwL
32.0,26.0,0.3333,1.6667,99.5,4052389.662,39.488,1.3783,1.37,1.2817,1832046592.0,4420113067.0,1297.0667,650.6667,2092.6667,0.0,2638971.96,715165.0624,WSKwL
1.0,1.0,1.0,1.0,1.0,12288.0,2.0,0.0,0.0,0.0467,7114772480.0,7932186624.0,10.9667,7.5,16.8333,0.0,922862.5135,931755.4414,NTS
2.1667,2.8333,1.3333,5.0,1.0,110186.0901,14.9009,0.1217,0.3133,0.43,6930628608.0,7867869867.0,10.2,7.6667,13.0,0.0,912684.3045,921405.2748,TVM
26.0,1.0,1.0,1.0,100.0,16384.0,3.0,1.0133,1.13,1.1617,834961408.0,3767527424.0,10.3,7.8333,15.1667,0.0,912425.6,921539.2,WSK
4.0,8.5,2.0,3.3333,3.5,14586.2444,2.5611,0.4,0.265,0.15,7045763072.0,7907807232.0,226.9667,8.0,1094.6667,0.0,2448091.917,715471.462,NTSwL
1.0,1.0,1.0,1.0,1.0,12693.9099,2.3994,0.0,0.0433,0.0983,7070877696.0,7928342528.0,9.6,8.0,12.6667,0.0,912348.752,921703.401,NTS
2.6667,1.6667,1.5,3.8333,4.6667,88064.0,10.4,0.2717,0.5533,0.5433,6934327296.0,7867066368.0,9.2333,7.3333,13.0,0.0,931410.2351,940118.3568,TVM
5.0,10.0,2.4286,4.5714,3.5714,5156552.302,36.1008,0.25,0.125,0.04,1347684352.0,7852471637.0,1303.1333,532.3333,2298.0,0.0,2803193.276,743485.4609,TWMwL
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.025,0.0233,0.0817,6975133696.0,7887631019.0,12.1333,8.0,25.0,0.0,912179.1726,921588.032,NTS
5.1667,10.5,3.0,5.5,1.8333,4519415.222,34.2653,0.2783,0.2783,0.1933,3301457920.0,7851704905.0,1099.8333,797.3333,1578.8333,0.0,2871331.527,775136.7346,TWMwL
1.0,1.0,1.0,1.0,1.0,2300672.769,45.996,0.2117,0.1717,0.1683,5757407232.0,7850429781.0,8.3,7.6667,9.1667,0.0,927737.3764,937304.8298,TWM
1.1667,1.0,1.1667,2.0,1.0,2375275.32,36.9006,0.0333,0.0517,0.065,82126848.0,7807269547.0,9.3,7.6667,13.3333,0.0,922999.9614,931854.7836,TSK
1.3333,1.0,1.6667,1.0,1.6667,2120916.18,35.8012,0.0,0.0367,0.1117,74319872.0,7803217920.0,9.0667,7.8333,12.3333,0.0,917138.2018,925858.7792,TSK
13.6667,14.1667,15.1667,12.6667,13.5,318129.2093,36.84,0.5767,0.4283,0.2467,6920712192.0,7861021355.0,1014.7333,477.8333,2064.1667,0.0,2787754.815,725471.39,TVMwL
14.0,14.8333,13.1667,9.8333,18.8333,394919.4864,41.1592,0.7486,0.4614,0.3171,7034537984.0,7887880875.0,1107.24,389.2,2473.0,0.0,2611903.667,657891.9289,TVMwL
12.5,16.0,8.5,12.0,14.0,482679.1951,47.8744,0.5317,0.5217,0.4733,6974054400.0,7875881643.0,1347.3333,1005.6667,1791.5,0.0,2766773.836,776029.1095,TVMwL
2.0,1.0,2.0,2.0,1.0,2569835.32,36.6008,0.1283,0.0767,0.1317,71184384.0,7806205269.0,9.8667,7.8333,13.5,0.0,912938.2381,921602.9132,TSK
24.0,12.5,21.8333,44.0,17.8333,5450363.607,40.9619,0.9067,0.905,0.8,5096640512.0,6604619776.0,1195.8,859.4,1856.2,0.0,2860896.84,758199.0322,WSKwL
4.5,4.1667,3.5,7.0,3.5,253604.219,26.1586,0.235,0.1033,0.14,6987204608.0,7882343765.0,791.8,444.8333,1406.8333,0.0,1891774.632,809513.6662,TVMwL
1.0,1.0,1.0,0.8333,1.0,1826998.227,29.202,0.0483,0.085,0.1333,1417723904.0,7851730944.0,8.3,7.5,9.5,0.0,912807.8033,921590.5144,TWM
2.0,1.0,2.0,2.0,1.0,2399738.157,34.1985,0.0367,0.0667,0.135,74427733.33,7806727509.0,9.7,7.8333,12.3333,0.0,923840.1692,931844.0,TSK
5.0,10.0,2.5,5.8333,2.3333,4913882.354,36.6675,0.1217,0.13,0.06,4831492096.0,7848767488.0,765.7667,8.0,1959.5,0.0,2640184.645,711582.4075,TWMwL
1.0,1.0,1.0,2.0,1.0,2121728.0,32.0,0.055,0.0483,0.0617,72310784.0,7804990123.0,9.9333,7.5,15.3333,0.0,930584.1135,939057.0676,TSK
2.0,1.0,6.3333,1.3333,1.0,80255.8724,8.2979,0.1917,0.2317,0.3467,6917181440.0,7859274411.0,8.2,7.0,11.0,0.0,913324.079,921827.695,TVM
2.1667,1.0,3.3333,2.0,3.5,124512.2498,12.6994,0.2217,0.1217,0.13,7002214400.0,7888886443.0,7.9667,7.0,10.3333,0.0,923826.6586,932052.2856,TVM
5.0,10.0,3.3333,3.8333,2.8333,16384.0,3.0,0.3117,0.235,0.1483,7067056128.0,7925435733.0,880.48,373.0,1764.2,0.0,2691847.437,766927.3878,NTSwL
1.0,1.0,0.8333,1.0,1.0,2191368.2,32.0,0.0,0.0,0.03,5307893760.0,7850378581.0,11.0667,7.8333,18.5,0.0,917683.033,926750.0861,TWM
32.0,26.0,1.0,1.0,100.0,5032266.301,40.8076,1.5733,1.4833,1.2917,1851716267.0,4482721792.0,747.0333,105.0,1994.6667,0.0,2584031.112,618035.3004,WSKwL
23.0,11.6667,8.1667,19.6667,53.1667,5949139.625,41.2067,1.05,1.0,0.79,4304691200.0,6710267904.0,978.7333,372.6667,2034.1667,0.0,2825728.725,765765.2124,WSKwL
1.8333,1.6667,1.1667,2.0,1.0,2095405.357,38.3994,0.005,0.02,0.0383,2014676992.0,7804682240.0,9.3667,7.8333,13.5,0.0,916275.7748,924685.3033,TSK
26.0,1.0,97.5,1.0,3.5,13515.5724,2.2997,1.0,1.0,1.04,73902762.67,1931819691.0,10.1667,8.0,13.1667,0.0,912811.3678,921530.0424,WSK
6.0,11.6667,2.6667,5.5,3.6667,6461436.234,43.1592,0.2567,0.2683,0.195,73773056.0,7807524864.0,1118.4333,676.8333,2005.6667,0.0,2893015.442,779731.849,TSKwL
1.0,1.0,1.0,1.0,0.8333,2177045.402,34.8128,0.0,0.0,0.0,2813556736.0,7853239637.0,8.6667,7.6667,9.8333,0.0,912861.1782,921524.8113,TWM
1.0,1.0,1.0,1.0,0.8333,13519.2625,2.3006,0.03,0.055,0.1033,7068444672.0,7927419563.0,9.1667,7.6667,12.3333,0.0,912235.235,921649.834,NTS
1.3333,1.6667,1.0,1.0,1.3333,267031.3193,43.994,0.0567,0.1667,0.165,6974418944.0,7886289579.0,13.5,8.0,33.3333,0.0,922920.2,932104.6,NTS
5.0,10.0,3.0,5.3333,1.8333,34954.7534,4.6944,0.15,0.2367,0.1617,7118069760.0,7931660971.0,1096.7,478.8333,1689.5,0.0,2731581.728,781419.1622,NTSwL
14.1667,14.5,15.5,12.1667,14.5,309450.4396,35.5778,0.71,0.305,0.1933,6916265984.0,7858771968.0,835.3143,256.7143,1913.7143,0.0,2826001.383,738364.2195,TVMwL
2.8333,5.0,1.6667,2.3333,1.8333,89702.4,10.8,0.0,0.0767,0.2483,6965620736.0,7877751467.0,9.7333,7.1667,17.1667,0.0,925123.8784,931701.0628,TVM
13.1667,16.0,13.8333,13.1667,9.1667,513437.9743,66.8546,0.4867,0.3133,0.2017,6994792448.0,7885877931.0,785.2,84.0,1775.6667,0.0,2765834.641,724523.6663,TVMwL
1.0,1.0,1.0,1.0,1.0,2118451.2,36.0,0.0,0.0,0.0,73193472.0,7849691819.0,8.8,7.6667,11.0,0.0,924034.8,931856.6,TWM
13.1667,18.6667,11.0,14.3333,9.0,675156.1465,61.9816,0.71,0.7283,0.5067,6979500032.0,7878782293.0,1096.0333,526.6667,2002.5,0.0,2767491.326,751054.9364,TVMwL
13.8333,12.5,11.0,15.3333,15.1667,295209.8773,34.8408,0.5233,0.615,0.5367,6987124736.0,7881661099.0,829.64,439.2,1494.2,0.0,2943083.66,787543.4969,TVMwL
31.0,10.8333,2.0,100.0,11.6667,8945.7634,1.638,1.305,1.39,1.3367,473317376.0,3266952631.0,651.8667,12.5,1751.3333,0.0,2826637.669,794078.3427,WSKwL
1.0,1.0,1.0,1.0,0.6667,12697.6,2.4,0.025,0.0967,0.1383,7116914688.0,7932747776.0,9.3667,8.1667,12.1667,0.0,911792.927,921267.3144,NTS
32.0,25.8333,1.0,100.0,1.0,149715.5787,17.1976,1.384,1.328,1.178,82003968.0,2225530880.0,1415.1,836.3333,2123.0,0.0,2856290.596,786121.4099,WSKwL
32.3333,26.8333,2.0,100.0,1.3333,16384.0,3.0,1.51,1.4933,1.3417,489015296.0,3282341205.0,1150.5,407.5,2043.6667,0.0,2847922.398,728032.6544,WSKwL
32.0,26.3333,100.0,1.0,1.0,5770280.705,36.84,1.2367,1.2383,1.2017,857645738.7,3783139328.0,864.9,218.5,1691.8333,0.0,2726718.239,746970.4579,WSKwL
1.0,1.0,1.0,0.8333,1.0,1681800.38,43.5972,0.0117,0.0033,0.05,5853640021.0,7885423957.0,8.8333,7.6667,11.3333,0.0,914613.3993,921753.7067,TWM
6.0,11.6667,2.0,5.6667,4.0,5892219.118,44.8983,0.255,0.17,0.11,72822784.0,7803693056.0,1269.76,709.8,2020.0,0.0,2801991.751,674355.4833,TSKwL
6.0,11.0,3.0,5.6667,3.3333,6423748.0,39.8389,0.2783,0.3067,0.2383,72384512.0,7803600213.0,1299.5333,842.6667,1762.8333,0.0,2886855.554,770292.5684,TSKwL
5.0,9.6667,4.6667,4.3333,2.0,4965408.0,38.2031,0.3633,0.215,0.105,5776128000.0,7885777579.0,1332.64,621.2,1901.0,0.0,2814845.326,761838.6968,TWMwL
1.0,1.0,1.0,1.0,0.3333,16384.0,3.0,0.105,0.0717,0.12,6963822592.0,7890643627.0,10.1333,8.0,14.1667,0.0,923237.0,931763.2,NTS
4.0,8.0,3.1667,4.1667,1.3333,21743.8589,3.6371,0.1329,0.0557,0.0171,6976061440.0,7887160661.0,1062.8333,148.3333,2243.0,0.0,2067644.276,673647.9477,NTSwL
1.1667,1.0,1.8333,1.3333,1.0,2142331.841,34.1996,0.0,0.02,0.07,2037650091.0,7806085803.0,8.5,7.3333,9.8333,0.0,922944.7748,931991.6838,TSK
3.0,3.8333,5.6667,1.5,1.8333,86016.0,11.0,0.3567,0.4983,0.4967,6953066496.0,7875399680.0,8.4667,7.0,12.0,0.0,913037.3126,921446.2243,TVM
5.1667,10.3333,2.1667,6.0,2.3333,5096770.236,35.1962,0.3017,0.27,0.19,72185446.4,7849077146.0,960.6333,359.3333,1794.6667,0.0,2869011.626,786780.8352,TWMwL
1.0,1.0,1.0,1.0,1.0,15153.97,2.6997,0.0,0.0833,0.1333,7118723072.0,7932476757.0,10.7333,7.8333,17.3333,0.0,877059.1622,884676.0126,NTS
5.0,10.0,2.5,3.8333,3.8333,11677.9574,2.234,0.22,0.2317,0.1867,7117447168.0,7931125760.0,801.24,220.6,1705.0,0.0,2698064.795,745041.5125,NTSwL
5.0,9.8333,2.0,3.3333,4.3333,16384.0,3.0,0.335,0.2333,0.135,7085963264.0,7924757163.0,679.9667,164.8333,1521.0,0.0,2799024.636,779330.978,NTSwL
1.1667,1.0,1.3333,1.0,1.8333,2163758.081,33.595,0.0217,0.065,0.1217,3698890752.0,7806244864.0,8.7333,7.8333,10.1667,0.0,923189.8,931801.4,TSK
