CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wrSpeed,Disk_wraccessVolume,Disk_wraccessSpeed,Load_1min,Load_5min,Load_15min,Mem_Avail%,Mem_Avail,Mem_freePhysical%,Mem_freePhysical,Mem_freeTotal%,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_totalVolume,Traffic_totalSpeed,Traffic_inVolume,Traffic_inSpeed,Traffic_outVolume,Traffic_outSpeed,Class
5.3333,11.0,2.8333,3.8333,3.6667,5704740.725,95126.5754,39.8393,0.6643,0.165,0.165,0.0767,24.0,1959694336.0,95.0,7749219669.0,95.0,7854073173.0,983.2333,349.3333,1646.0,0.0,3722329.735,62090.5711,2917239.543,48661.2101,805090.1921,13429.361,TWMwL
1.0,1.0,1.0,1.0,1.0,2184097.903,36425.9157,34.6036,0.5771,0.0,0.0,0.04,32.0,2629087232.0,95.0,7748330837.0,95.0,7853184341.0,8.7333,8.1667,10.0,0.0,1754369.283,29254.1151,873717.4269,14569.2417,880651.8564,14684.8734,TWM
13.5,14.1667,13.1667,7.6667,19.0,635678.014,10598.1663,60.9962,1.0169,0.4933,0.5233,0.3633,84.3333,6920830976.0,95.0,7757636949.0,95.0,7862490453.0,1167.4667,416.3333,1970.3333,0.0,3462923.42,57744.2625,2759865.658,46020.7713,703057.762,11723.4911,TVMwL
26.0,1.0,11.1667,1.0,90.0,16384.0,273.2033,3.0,0.05,1.0,1.03,1.07,1.0,75059200.0,14.0,1129835179.0,15.0,1234688683.0,9.4667,7.8333,13.0,0.0,1835216.147,30597.1348,913491.347,15229.9324,921724.8,15367.2024,WSK
5.0,8.5,2.1667,4.8333,3.8333,3578046.023,59663.9324,31.9821,0.5333,0.345,0.2867,0.2333,1.0,75876352.0,94.0,7700447232.0,94.0,7805300736.0,444.7,141.5,1092.1667,0.0,2680808.928,44702.5,1775016.553,29598.4084,905792.3749,15104.0916,TSK
23.5,1.0,46.6667,44.3333,3.0,2452867.909,40887.9465,34.499,0.5751,0.9783,0.89,0.9717,50.0,4057951573.0,70.3333,5774437717.0,71.0,5879291221.0,8.6,7.6667,10.6667,0.0,1855207.267,30940.7483,923388.4925,15400.0749,931818.7748,15540.6734,WSK
13.8333,11.3333,15.0,13.5,15.1667,283064.6338,4720.1039,33.3499,0.5561,0.735,0.7167,0.5567,84.0,6907335339.0,95.0,7750567936.0,95.0,7855421440.0,787.9333,153.6667,1825.0,0.0,3411891.688,56902.7967,2649909.203,44194.6165,761982.4853,12708.1802,TVMwL
6.0,11.1667,3.5,4.6667,3.5,6037579.049,100676.6558,41.3455,0.6894,0.3617,0.2317,0.1283,1.0,73990144.0,94.0,7698360320.0,94.0,7803213824.0,1367.9,940.6667,1899.5,0.0,3630224.365,60544.1022,2857030.542,47648.9417,773193.8232,12895.1605,TSKwL
1.0,1.0,1.0,1.0,1.0,16384.0,273.2944,3.0,0.05,0.0,0.0417,0.09,87.0,7117957120.0,96.0,7827874475.0,96.0,7932727979.0,9.5,7.6667,12.5,0.0,1834092.307,30583.4969,912675.6018,15218.8695,921416.7054,15364.6274,NTS
4.3333,9.0,2.1667,5.0,2.0,4430241.917,73874.3024,37.8692,0.6315,0.1517,0.21,0.145,67.0,5507803136.0,95.0,7779088384.0,95.0,7883941888.0,987.1333,290.0,2240.1667,0.0,3288378.99,54833.7334,2565503.448,42779.7807,722875.5417,12053.9527,TWMwL
1.6667,1.5,1.3333,1.0,2.0,2153283.166,35900.0194,37.0028,0.6169,0.1033,0.0533,0.0933,1.0,74553344.0,94.0,7703101440.0,94.0,7807954944.0,10.3667,7.6667,17.8333,0.0,1855671.193,30933.0087,923615.1186,15396.1513,932056.0745,15536.8574,TSK
5.3333,10.5,4.0,3.8333,3.0,3980814.602,66380.1001,35.0924,0.5852,0.2817,0.1433,0.05,42.0,3413430272.0,95.0,7744415744.0,95.0,7849269248.0,1221.24,9.4,2347.8,0.0,3537584.733,58989.2402,2795065.95,46607.7364,742518.7831,12381.5038,TWMwL
1.8333,1.0,1.0,1.8333,2.0,2138517.91,35665.7423,34.0991,0.5687,0.065,0.0567,0.0783,1.0,73528661.33,94.0,7699884715.0,94.0,7804738219.0,9.5333,7.6667,14.0,0.0,1843782.226,30739.9504,918027.8446,15305.5659,925754.3812,15434.3845,TSK
4.5,8.5,2.8333,3.6667,2.5,3803567.542,63424.5046,33.8697,0.5648,0.22,0.21,0.15,58.0,4728049664.0,95.0,7743968597.0,95.0,7848822101.0,250.0,7.5,669.6667,0.0,2593608.211,43241.2172,1727788.47,28806.0765,865819.741,14435.1407,TWM
2.0,1.0,1.1667,1.3333,5.6667,80703.488,1345.2823,9.701,0.1617,0.0517,0.0483,0.1583,85.0,6926270464.0,95.0,7758832981.0,95.0,7863686485.0,8.4,7.0,11.1667,0.0,1836857.423,30624.4986,914227.8919,15242.2123,922629.5315,15382.2863,TVM
13.1667,16.6667,13.1667,9.3333,12.8333,290018.6935,4836.0629,34.5315,0.5758,0.8014,0.4757,0.3429,86.0,7030470656.0,95.0,7782467584.0,95.0,7887321088.0,1354.7667,891.8333,2024.1667,0.0,3532179.774,58889.2927,2780508.487,46357.2605,751671.2865,12532.0321,TVMwL
6.0,11.0,2.1667,6.8333,3.3333,4999146.566,83360.7898,40.8904,0.6818,0.2267,0.1417,0.095,1.0,73386666.67,94.0,7698421077.0,94.0,7803274581.0,1077.1,556.8333,1593.0,0.0,3646001.809,60807.235,2884300.005,48103.7359,761701.8041,12703.4991,TSKwL
13.0,16.6667,9.3333,14.8333,12.0,707629.8182,11797.7629,64.6744,1.0783,0.435,0.4617,0.36,85.0,6986233856.0,95.0,7777302528.0,95.0,7882156032.0,957.0333,349.8333,2220.6667,0.0,3491834.606,58226.3566,2774017.486,46256.7531,717817.1194,11969.6035,TVMwL
6.0,11.3333,3.5,5.6667,2.8333,5823779.563,97127.7446,39.1266,0.6525,0.345,0.26,0.155,1.0,72998229.33,94.0,7698541227.0,94.0,7803394731.0,1439.8,985.0,2069.1667,0.0,3714157.659,61933.5944,2953572.835,49250.8393,760584.8235,12682.7551,TSKwL
1.0,1.0,1.0,1.0,1.0,2251182.08,37538.4706,38.692,0.6452,0.0,0.01,0.0317,71.0,5841287168.0,95.0,7780312405.0,95.0,7885165909.0,9.5333,8.0,14.3333,0.0,1854959.693,30931.4606,923098.1632,15392.6657,931861.5295,15538.7949,TWM
1.3333,1.5,1.3333,1.0,1.5,2134853.195,35604.623,34.8022,0.5804,0.025,0.055,0.11,19.0,1589966848.0,94.0,7700846592.0,94.0,7805700096.0,8.9,7.3333,10.6667,0.0,1841213.354,30707.3608,916491.7027,15285.0517,924721.6517,15422.3091,TSK
1.6667,2.3333,1.5,1.6667,1.0,7794.688,129.9765,1.602,0.0267,0.0,0.0,0.0,87.0,7085201408.0,95.0,7819446272.0,96.0,7924299776.0,441.52,8.6,991.6,0.0,2714506.108,45256.8541,1880747.18,31356.2384,833758.928,13900.6157,NTSwL
2.0,1.0,2.0,2.0,1.0,2304164.414,38421.9512,32.5984,0.5436,0.0383,0.0383,0.0567,1.0,71424000.0,94.0,7697687893.0,94.0,7802541397.0,10.0333,8.0,16.6667,0.0,1855280.745,30941.9737,923400.7447,15400.2793,931880.0,15541.6945,TSK
5.1667,10.0,2.3333,4.8333,3.6667,4600461.701,76699.9283,38.8585,0.6479,0.3183,0.2567,0.19,66.0,5388165120.0,95.0,7743494437.0,95.0,7848347941.0,1025.7,318.1667,1734.5,0.0,3498243.686,58342.9567,2773335.612,46253.0956,724908.0734,12089.8611,TWMwL
1.8333,1.3333,1.5,2.0,1.0,1329561.6,22170.4452,26.0,0.4336,0.0183,0.065,0.1517,31.0,2517258240.0,94.0,7700290901.0,94.0,7805144405.0,8.3,7.3333,9.8333,0.0,1840767.25,30694.8016,916133.9123,15276.5368,924633.3378,15418.2648,TSK
1.0,1.0,1.0,1.0,1.0,7786.0901,129.8114,1.6006,0.0267,0.0,0.0133,0.05,86.0,7068655616.0,95.5,7820877824.0,96.0,7925731328.0,9.4,7.8333,12.1667,0.0,1853730.332,30910.961,922171.3333,15377.2108,931558.9991,15533.7502,NTS
1.5,1.0,1.5,2.0,1.0,2334720.0,38931.4657,32.8008,0.547,0.0267,0.19,0.2317,31.0,2532012032.0,94.0,7701308757.0,94.0,7806162261.0,8.8333,7.8333,11.0,0.0,1854977.85,30931.7634,922966.8282,15390.4757,932011.0213,15541.2877,TSK
2.0,1.0,2.0,2.0,1.0,2270822.4,37865.973,31.8,0.5303,0.0183,0.06,0.08,42.0,3427049472.0,94.0,7700171435.0,94.0,7805024939.0,8.7,7.6667,10.6667,0.0,1849236.565,30841.1702,920487.4414,15351.6918,928749.1231,15489.4784,TSK
6.0,11.3333,2.0,5.3333,4.3333,299759.4245,4999.3233,54.4556,0.9082,0.2286,0.2914,0.1871,85.0,6941476864.0,95.0,7784114176.0,95.0,7888967680.0,600.7667,185.0,1580.5,0.0,3690008.648,61530.9096,2858631.614,47667.6941,831377.034,13863.2155,NTSwL
4.8333,9.8333,2.8333,2.8333,4.1667,4818077.346,80328.0651,36.5932,0.6101,0.11,0.1183,0.0517,68.0,5581241003.0,95.0,7778906795.0,95.0,7883760299.0,1231.7667,623.6667,2225.0,0.0,3337616.88,55654.7754,2609482.976,43513.1395,728133.904,12141.6359,TWMwL
5.0,9.5,2.5,5.1667,2.1667,13304.0,221.8443,2.248,0.0375,0.2243,0.2343,0.19,85.0,6942511104.0,95.0,7784734720.0,95.0,7889588224.0,487.7714,142.7143,749.1429,0.0,2732180.665,45551.5283,1795199.326,29929.9654,936981.3382,15621.5628,NTS
13.0,14.3333,9.5,9.8333,18.1667,320834.4969,5349.0246,37.4719,0.6247,0.8017,0.69,0.4917,85.0,6971277312.0,95.0,7769152853.0,95.0,7874006357.0,1147.24,654.6,1811.6,0.0,3057527.019,50967.2782,2316375.117,38612.6874,741151.9014,12354.5908,TVMwL
30.3333,9.8333,1.0,100.0,11.3333,7211.4307,120.2908,1.5071,0.0251,1.2183,1.185,1.1,1.0,73857024.0,15.0,1240913237.0,16.0,1345766741.0,1122.8,551.8333,2244.6667,0.0,3493522.823,58264.2232,2748037.287,45831.1756,745485.5358,12433.0476,WSKwL
5.0,9.6667,1.1667,5.8333,3.0,9833.1582,163.968,1.9338,0.0322,0.1867,0.1217,0.0433,87.0,7116732416.0,96.0,7826397184.0,96.0,7931250688.0,775.2,308.0,1474.0,0.0,3466770.748,57789.144,2714398.986,45247.5244,752371.7622,12541.6196,NTSwL
25.0,10.8333,20.5,14.0,54.8333,4966542.189,82830.9238,36.3565,0.6063,0.7717,0.8767,0.84,50.0,4094492672.0,79.0,6453630293.0,79.0,6558483797.0,621.4,347.0,962.5714,0.0,2654596.243,44265.4034,1738574.937,28990.7443,916021.3059,15274.6591,WSK
1.0,1.0,1.6667,1.0,1.0,49152.0,819.6098,9.0,0.1501,0.04,0.0117,0.0,1.0,80827733.33,95.0,7745897813.0,95.0,7850751317.0,11.4333,8.0,17.1667,0.0,1854539.883,30924.4603,922621.808,15384.7225,931918.0745,15539.7378,NTS
5.0,10.0,2.3333,4.8333,3.5,5061844.438,84406.2771,41.2052,0.6871,0.26,0.2667,0.1633,1.8333,125154645.3,95.0,7745745579.0,95.0,7850599083.0,812.5667,185.6667,1834.6667,0.0,3578525.46,59661.9783,2786838.089,46462.7891,791687.3714,13199.1893,TWMwL
1.0,1.0,0.8333,1.0,1.0,1902184.04,31718.9268,30.7988,0.5136,0.0,0.0,0.0433,52.0,4285138944.0,95.0,7744798037.0,95.0,7849651541.0,10.9333,7.8333,18.8333,0.0,1835127.07,30600.7515,913454.0701,15231.8504,921673.0,15368.9011,TWM
6.0,11.5,3.0,5.8333,3.3333,6073895.328,101265.3439,41.9231,0.699,0.2417,0.265,0.205,1.0,71899136.0,94.0,7701414571.0,94.0,7806268075.0,1386.6667,744.6667,2007.1667,0.0,3659920.021,61029.1816,2872575.304,47900.2052,787344.7173,13128.9764,TSKwL
5.0,9.6667,3.3333,4.0,2.8333,14134.9236,235.7392,2.4509,0.0409,0.1767,0.2,0.13,87.0,7116368555.0,96.0,7827166549.0,96.0,7932020053.0,541.5,175.3333,1393.5,0.0,3283893.477,54749.8079,2605726.307,43443.2529,678167.1706,11306.555,NTSwL
5.0,10.0,2.8333,5.5,2.5,3957519.79,65991.659,38.4961,0.6419,0.1383,0.1667,0.08,69.0,5656500224.0,95.0,7743687339.0,95.0,7848540843.0,1240.1667,605.0,1857.8333,0.0,3666123.07,61132.6175,2878727.537,48002.7937,787395.5334,13129.8238,TWMwL
26.0,2.0,90.8333,10.1667,0.8333,2308110.35,38481.333,35.002,0.5836,1.0,1.02,1.07,31.0,2575052800.0,58.0,4764439211.0,59.0,4869292715.0,8.3333,7.0,9.8333,0.0,1854870.853,30929.9792,923085.6276,15392.4567,931785.2252,15537.5225,WSK
2.3333,1.1667,2.3333,4.1667,2.6667,138025.3598,2301.9573,19.1985,0.3202,0.1083,0.1833,0.34,85.0,6948679680.0,95.0,7769799339.0,95.0,7874652843.0,9.6333,7.3333,14.1667,0.0,1854879.832,30930.1289,923253.539,15395.2566,931626.293,15534.8723,TVM
26.0,1.0,100.0,2.0,1.0,10233.8498,170.6495,1.999,0.0333,1.0,1.0183,1.0533,1.0,74310997.33,17.0,1394885973.0,18.0,1499739477.0,8.4667,7.5,9.8333,0.0,1835265.945,30603.0673,913598.5772,15234.2601,921667.3682,15368.8072,WSK
2.0,2.0,1.0,2.0,1.0,2143837.38,35760.4233,36.7984,0.6138,0.0317,0.0383,0.085,1.0,71933952.0,94.0,7698193749.0,94.0,7803047253.0,9.6,7.8333,12.5,0.0,1834783.615,30600.127,913151.112,15229.3381,921632.5033,15370.7889,TSK
32.0,26.1667,100.0,1.0,1.0,5777548.463,96356.7122,42.5597,0.7098,1.522,1.486,1.304,31.0,2526641493.0,58.0,4743847936.0,58.0,4848701440.0,998.8667,744.1667,1584.1667,0.0,3544058.016,59097.1822,2749104.709,45841.3325,794953.3073,13255.8497,WSKwL
1.0,1.0,1.0,0.8333,0.1667,13923.9399,232.2205,2.5996,0.0434,0.0,0.0,0.0,85.0,6934943744.0,95.0,7771998208.0,95.0,7876851712.0,26.1,11.5,45.8333,0.0,1850308.363,30853.8997,920523.2006,15349.7282,929785.1624,15504.1715,NTS
26.0,80.5,3.0,18.5,1.0,15158.0701,252.7609,2.7007,0.045,1.0083,1.0533,1.1383,1.0,70271658.67,30.0,2424640171.0,30.1667,2529493675.0,10.2333,7.6667,14.6667,0.0,1856132.338,30951.0145,924235.9796,15411.6388,931896.3584,15539.3757,WSK
32.0,24.3333,100.0,1.0,1.0,6927270.184,115512.2592,44.8262,0.7475,1.3417,1.3367,1.21,35.0,2888511488.0,69.0,5617956864.0,69.0,5722810368.0,1276.9667,819.8333,1691.5,0.0,3620902.757,60388.6384,2844699.063,47443.2799,776203.6944,12945.3585,WSKwL
1.0,1.0,1.0,1.0,1.0,1763813.862,29411.6035,30.6006,0.5103,0.0,0.0,0.02,4.0,346734592.0,95.0,7747968341.0,95.0,7852821845.0,9.8333,7.8333,13.5,0.0,1834618.102,30597.3666,912874.7688,15224.7293,921743.3333,15372.6373,TWM
5.8333,10.8333,2.5,2.8333,6.6667,16384.0,273.2033,3.0,0.05,0.358,0.282,0.18,85.0,6980632576.0,95.0,7784860331.0,95.0,7889713835.0,1049.8,353.8333,1766.8333,3.3333,3286344.131,54799.8021,2553387.309,42577.744,732956.8222,12222.0581,NTSwL
1.0,1.0,1.0,1.0,1.0,13518.03,225.4508,2.3003,0.0384,0.0017,0.03,0.08,86.0,7064872960.0,95.0,7819559595.0,96.0,7924413099.0,9.2333,7.8333,11.0,0.0,1854468.137,30933.5803,922659.6525,15390.4863,931808.4845,15543.094,NTS
26.0,1.3333,1.0,100.0,1.0,2325671.936,38787.057,31.996,0.5336,1.0117,1.0533,1.1367,1.0,83611648.0,29.0,2409232384.0,30.0,2514085888.0,10.9667,7.8333,16.6667,0.0,1834999.252,30598.6202,913277.363,15228.9038,921721.889,15369.7163,WSK
1.0,1.0,1.0,1.0,1.0,16384.0,273.2033,3.0,0.05,0.0467,0.02,0.06,85.0,6976237568.0,95.0,7782869675.0,95.0,7887723179.0,14.3667,7.8333,30.0,0.0,1854602.142,30930.6561,922548.1421,15386.0597,932054.0,15544.5964,NTS
1.0,1.0,1.0,1.0,1.0,13519.2625,225.4338,2.3006,0.0384,0.0317,0.01,0.0267,86.0,7066855424.0,95.8333,7822676651.0,96.0,7927530155.0,10.5667,7.8333,15.5,0.0,1857347.309,30976.4394,925581.3093,15436.6463,931766.0,15539.7932,NTS
3.0,3.5,5.0,2.0,1.8333,70462.2703,1174.9587,10.6015,0.1768,0.0383,0.1217,0.2517,85.0,6974099456.0,95.0,7772392789.0,95.0,7877246293.0,8.5,7.3333,10.6667,0.0,1836538.5,30624.2871,914960.3,15256.9668,921578.2,15367.3203,TVM
5.0,10.0,2.5,4.0,3.5,16384.0,273.2488,3.0,0.05,0.2767,0.255,0.1833,86.0,7069532160.0,96.0,7822068395.0,96.0,7926921899.0,672.4667,150.5,1885.8333,0.0,3418827.978,57008.9708,2651163.381,44208.1604,767664.5972,12800.8104,NTSwL
13.5,14.6667,15.1667,8.6667,14.3333,297501.5504,4960.0125,34.6691,0.578,0.796,0.804,0.6,86.0,7029700608.0,95.0,7782724949.0,95.0,7887578453.0,930.3,481.8333,1713.8333,0.0,3585074.372,59791.1003,2813893.601,46929.513,771180.7713,12861.5872,TVMwL
32.0,25.8333,1.0,100.0,1.0,1314299.496,21923.261,35.5512,0.593,1.4983,1.4383,1.2483,1.0,70665557.33,35.0,2900080640.0,36.0,3004934144.0,1387.56,576.0,2583.2,0.0,3485627.256,58132.5426,2777727.018,46326.3345,707900.2376,11806.2081,WSKwL
5.1667,10.0,3.8333,4.1667,3.1667,5497143.251,91664.8866,38.788,0.6468,0.24,0.1467,0.0533,64.0,5266374656.0,95.0,7744675255.0,95.0,7849528759.0,1118.2667,605.5,1844.1667,0.0,3773902.197,62929.8349,2937986.269,48990.9333,835915.9286,13938.9016,TWMwL
2.5,2.3333,1.1667,4.5,2.6667,90948.4204,1516.8182,11.5015,0.1918,0.08,0.13,0.1917,85.0,6991549781.0,95.0,7779598336.0,95.0,7884451840.0,10.3,7.3333,18.8333,0.0,1834327.031,30587.4109,912934.8036,15223.1917,921392.227,15364.2192,TVM
1.0,1.0,1.0,1.0,1.0,7786.0901,129.8114,1.6006,0.0267,0.0,0.0533,0.1067,87.0,7118008320.0,96.0,7829012480.0,96.0,7933865984.0,9.1333,7.1667,12.5,0.0,1854143.865,30917.8567,922425.8649,15381.4551,931718.0,15536.4015,NTS
1.0,1.0,1.0,1.0,1.0,16384.0,273.2033,3.0,0.05,0.0,0.0017,0.0533,86.0,7070912512.0,95.5,7822088875.0,96.0,7926942379.0,9.1,7.5,11.5,0.0,1833411.866,30572.1505,912023.8018,15208.0007,921388.064,15364.1498,NTS
5.3333,10.3333,3.5,4.8333,3.1667,16384.0,273.2488,3.0,0.05,0.1917,0.23,0.1817,85.0,6980203861.0,95.0,7784475307.0,95.0,7889328811.0,982.5333,78.1667,2311.1667,0.0,3161772.859,52722.5756,2501090.064,41705.6872,660682.7949,11016.8884,NTSwL
32.5,28.0,1.3333,3.6667,97.5,5756028.302,95965.7936,42.638,0.7109,1.5717,1.3367,1.165,13.0,1057932629.0,47.0,3819279019.0,47.0,3924132523.0,1197.9667,534.6667,1798.5,0.0,3588674.749,59841.1664,2812839.719,46904.114,775835.0296,12937.0524,WSKwL
3.0,4.1667,3.1667,2.8333,1.0,127839.3926,2131.7224,15.6054,0.2602,0.03,0.0817,0.2767,85.0,6994817024.0,95.0,7777434283.0,95.0,7882287787.0,10.7667,7.3333,16.3333,0.0,1836544.126,30629.4884,915179.2813,15263.1635,921364.8445,15366.325,TVM
1.6667,1.6667,1.3333,1.6667,1.0,2731629.78,45542.3438,38.8012,0.6469,0.13,0.08,0.13,1.0,71897088.0,94.0,7700041728.0,94.0,7804895232.0,10.1667,7.8333,16.0,0.0,1846720.394,30794.0703,919007.5922,15324.4554,927712.802,15469.6148,TSK
2.0,1.0,2.0,2.0,1.0,2979807.232,49696.5849,47.589,0.7937,0.095,0.0633,0.0783,19.0,1568210261.0,94.0,7702675456.0,94.0,7807528960.0,8.6667,7.5,11.0,0.0,1855281.461,30936.8261,923367.1477,15397.151,931914.3129,15539.6751,TSK
5.1667,10.8333,2.0,5.0,3.3333,5886328.029,98154.5444,81.7557,1.3633,0.34,0.3033,0.1833,21.0,1696993280.0,95.0,7747264512.0,95.0,7852118016.0,765.2667,320.3333,1315.0,0.0,3677107.529,61305.5607,2888912.202,48164.5916,788195.3273,13140.9691,TWMwL
1.0,1.0,1.0,1.0,1.0,2007240.905,33470.7505,29.6006,0.4936,0.1233,0.085,0.09,10.0,784775168.0,95.0,7745933312.0,95.0,7850786816.0,10.0667,7.3333,15.1667,0.0,1834715.553,30593.8895,913034.6724,15224.857,921680.8802,15369.0325,TWM
5.0,9.8333,1.5,4.6667,4.1667,16152.3683,269.3408,2.9434,0.0491,0.415,0.2717,0.1167,87.0,7118174208.0,96.0,7828916224.0,96.0,7933769728.0,756.4,212.5714,1399.0,0.0,3451651.06,57565.8949,2676676.922,44641.0427,774974.1382,12924.8522,NTSwL
2.1667,3.1667,3.3333,2.6667,1.0,146644.1802,2444.8846,16.6006,0.2768,0.0667,0.16,0.3583,85.0,7001460736.0,95.0,7780183381.0,95.0,7885036885.0,10.7333,7.8333,15.0,0.0,1834433.8,30589.1913,912835.8,15221.5408,921598.0,15367.6505,TVM
32.0,21.5,96.3333,5.6667,4.6667,6998369.989,116697.8487,40.5429,0.6761,1.2,1.27,1.26,1.0,75001856.0,28.0,2275962061.0,29.0,2380815565.0,1209.6286,731.8571,1863.4286,0.0,3672368.184,61246.9677,2896183.657,48301.9289,776184.5264,12945.0388,WSKwL
13.5,14.1667,9.8333,13.1667,16.6667,348010.6738,5804.0473,35.8146,0.5973,0.625,0.4617,0.2733,85.0,6994061312.0,95.0,7780369067.0,95.0,7885222571.0,1301.9667,894.8333,1659.1667,0.0,3567672.821,59481.0407,2796338.67,46621.1849,771334.1507,12859.8558,TVMwL
6.6667,11.1667,3.8333,6.5,4.6667,5587401.36,93169.941,233.7411,3.8976,0.365,0.295,0.1733,85.0,6947276800.0,95.0,7782433451.0,95.0,7887286955.0,644.84,8.2,1620.0,0.0,3439345.682,57351.1036,2706347.679,45128.3588,732998.0032,12222.7448,NTSwL
2.8333,1.0,1.5,3.5,5.0,427470.4845,7128.0721,65.8784,1.0985,0.0767,0.2383,0.385,84.0,6908755285.0,95.0,7749980160.0,95.0,7854833664.0,10.0667,7.1667,16.5,0.0,1834597.505,30591.921,913015.6667,15224.54,921581.8378,15367.381,TVM
1.1667,1.0,1.0,1.8333,1.3333,1338772.885,22327.7666,30.4014,0.507,0.205,0.1233,0.1367,1.0,71794688.0,94.0,7697748651.0,94.0,7802602155.0,10.3,7.8333,13.3333,0.0,1834793.318,30600.2888,913159.3183,15229.475,921634.0,15370.8139,TSK
6.0,11.0,3.0,5.6,3.4,5800541.278,96691.8033,43.678,0.7281,0.3583,0.2933,0.2083,46.0,3764809728.0,94.0,7701073920.0,94.0,7805927424.0,950.9667,332.5,1843.0,0.0,3493409.987,58252.6261,2792782.392,46569.658,700627.5943,11682.9681,TSKwL
5.1667,10.1667,1.5,6.3333,2.8333,5075929.467,84641.145,38.7071,0.6454,0.1767,0.1983,0.1233,1.0,72621397.33,95.0,7744859477.0,95.0,7849712981.0,794.6667,272.5,1767.8333,0.0,3531099.131,58890.9128,2796816.619,46644.7068,734282.512,12246.206,TWMwL
26.0,1.0,1.0,1.0,100.0,2123788.3,35414.1788,32.002,0.5336,1.0,1.005,1.0667,27.0,2214821888.0,56.0,4555365035.0,56.0,4660218539.0,8.3667,7.3333,9.8333,0.0,1853803.723,30912.1848,922174.7694,15377.2681,931628.9532,15534.9167,WSK
5.0,10.1667,1.0,4.0,5.3333,16384.0,273.2033,3.0,0.05,0.2267,0.215,0.1683,87.0,7114529451.0,96.0,7824388779.0,96.0,7929242283.0,851.4286,397.5714,1526.4286,0.0,3735450.01,62278.2596,2890647.348,48193.5203,844802.6618,14084.7393,NTSwL
5.1667,5.1667,9.1667,3.6667,3.0,174782.6919,2914.9882,21.3404,0.3559,0.3117,0.1683,0.1617,85.0,7000717312.0,95.0,7784570197.0,95.0,7889423701.0,879.32,538.2,1322.4,0.0,2794775.626,46602.8952,1984009.371,33083.3645,810766.2547,13519.5307,TVMwL
1.0,1.0,1.0,1.0,0.8333,15153.97,252.7347,2.6997,0.045,0.0,0.0,0.03,87.0,7118196736.0,96.0,7829349717.0,96.0,7934203221.0,9.4333,7.8333,13.3333,0.0,1853894.54,30918.8549,922381.2252,15383.2759,931513.3144,15535.579,NTS
6.0,11.0,3.6667,5.5,2.6667,6007826.484,100163.8294,42.8363,0.7142,0.1633,0.2367,0.1883,20.0,1644124160.0,94.0,7701494443.0,94.0,7806347947.0,1104.0667,619.6667,1996.3333,0.0,3673154.778,61249.8712,2882356.303,48063.3034,790798.4755,13186.5679,TSKwL
1.0,1.0,1.0,1.0,1.0,2088984.576,34828.0189,31.004,0.5169,0.01,0.0167,0.04,80.0,6575073280.0,95.0,7753523200.0,95.0,7858376704.0,13.5,8.1667,28.1667,0.0,1846308.496,30792.3365,918625.3357,15320.636,927683.1604,15471.7005,TWM
2.0,1.0,2.0,2.0,1.0,1907999.212,31815.8948,28.1015,0.4686,0.1233,0.1033,0.0917,1.0,72534016.0,94.0,7703353344.0,94.0,7808206848.0,10.5,8.1667,14.8333,0.0,1854900.34,30930.4709,923031.1572,15391.5484,931869.1832,15538.9225,TSK
14.0,12.3333,10.8333,12.8333,19.5,521251.4993,8690.4218,50.0295,0.8341,0.4833,0.3,0.1933,85.0,6964506624.0,95.0,7772818773.0,95.0,7877672277.0,1180.7333,882.3333,1638.6667,0.0,3531739.102,58901.5861,2755585.903,45957.0698,776153.199,12944.5163,TVMwL
31.0,18.3333,100.0,1.0,5.3333,12992.6882,216.5809,2.172,0.0362,1.4917,1.3733,1.2083,1.0,72636416.0,17.0,1415727104.0,18.0,1520580608.0,985.96,623.0,1368.6,0.0,3454734.308,57607.709,2729933.883,45521.6589,724800.425,12086.0501,WSKwL
6.0,11.0,2.8333,5.6667,3.3333,6068374.865,101190.1762,40.4469,0.6745,0.4067,0.285,0.19,23.0,1910329344.0,94.0,7701618005.0,94.0,7806471509.0,1283.0667,835.3333,1718.5,0.0,3696293.678,61645.992,2911460.601,48556.7145,784833.0769,13089.2775,TSKwL
1.0,1.0,1.0,1.0,1.0,2097152.0,34970.0183,31.0,0.5169,0.1,0.1483,0.16,70.0,5759471616.0,95.0,7745676629.0,95.0,7850530133.0,10.3333,7.8333,18.0,0.0,1835037.056,30594.149,913563.017,15231.1273,921474.0385,15363.0216,TWM
12.8333,17.6667,12.1667,10.8333,11.3333,437950.0051,7302.8182,46.0876,0.7685,0.5933,0.595,0.455,85.0,6922846208.0,95.0,7757628075.0,95.0,7862481579.0,1090.0,455.0,1580.8,0.0,3486454.5,58126.9506,2747922.57,45813.9808,738531.9297,12312.9698,TVMwL
5.0,10.1667,2.0,6.0,2.5,5784282.398,96452.9331,80.4046,1.3407,0.2383,0.195,0.11,56.0,4586477568.0,95.0,7742444203.0,95.0,7847297707.0,1323.1667,830.3333,1843.5,0.0,3611261.088,60217.7937,2817050.125,46974.3226,794210.9627,13243.4711,TWMwL
